"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1997","index","50.39","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1996","index","49.07","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1995","index","47.24","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1994","index","43.37","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1993","index","40.57","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1992","index","38.28","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1991","index","39.29","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1990","index","39.33","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1989","index","36.79","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1988","index","35.87","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1987","index","34.37","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1986","index","33.00","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1985","index","33.36","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1984","index","29.99","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1983","index","26.06","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1982","index","31.04","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1981","index","30.57","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1980","index","30.22","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1979","index","27.53","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1978","index","27.08","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1977","index","27.06","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1976","index","27.50","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1975","index","26.88","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1974","index","25.16","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1973","index","24.66","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1972","index","22.83","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1971","index","20.99","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1970","index","20.22","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1969","index","18.67","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1968","index","18.48","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1967","index","17.36","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1966","index","16.93","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1965","index","16.26","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1964","index","15.70","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1963","index","15.43","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1962","index","14.58","Fc"
"Bolivia (Plurinational State of)","Gross Production Index Number (2014-2016 = 100)","1961","index","14.09","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","104.84","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","99.09","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2016","index","101.09","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2015","index","103.47","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2014","index","95.44","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2013","index","94.02","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2012","index","92.01","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2011","index","85.75","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2010","index","85.64","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2009","index","87.91","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2008","index","84.84","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2007","index","85.00","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2006","index","81.42","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2005","index","77.54","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2004","index","74.00","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2003","index","75.53","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2002","index","73.55","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2001","index","71.28","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","2000","index","71.19","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1999","index","69.47","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1998","index","69.91","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1997","index","69.03","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1996","index","68.59","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1995","index","67.38","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1994","index","63.15","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1993","index","60.32","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1992","index","58.12","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1991","index","60.93","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1990","index","62.28","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1989","index","59.51","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1988","index","59.26","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1987","index","58.01","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1986","index","56.87","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1985","index","58.69","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1984","index","53.85","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1983","index","47.75","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1982","index","58.05","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1981","index","58.34","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","58.88","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","54.79","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","55.08","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","56.26","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","58.46","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1975","index","58.42","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1974","index","55.90","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1973","index","56.03","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1972","index","53.01","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1971","index","49.81","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1970","index","49.03","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1969","index","46.24","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1968","index","46.75","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1967","index","44.85","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1966","index","44.65","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1965","index","43.78","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1964","index","43.14","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1963","index","43.23","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1962","index","41.69","Fc"
"Bolivia (Plurinational State of)","Gross per capita Production Index Number (2014-2016 = 100)","1961","index","41.10","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2018","index","115.11","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2017","index","94.73","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2016","index","112.05","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2015","index","99.09","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2014","index","88.86","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2013","index","104.87","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2012","index","91.74","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2011","index","101.35","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2010","index","99.99","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2009","index","107.17","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2008","index","103.18","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2007","index","95.21","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2006","index","96.94","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2005","index","92.89","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2004","index","92.98","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2003","index","69.43","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2002","index","74.67","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2001","index","70.41","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","2000","index","65.83","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1999","index","76.78","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1998","index","79.70","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1997","index","70.89","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1996","index","56.35","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1995","index","60.71","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1994","index","63.82","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1993","index","72.85","Fc"
"Bosnia and Herzegovina","Gross Production Index Number (2014-2016 = 100)","1992","index","78.85","Fc"
"Bosnia and Herzegovina","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","118.73","Fc"
"Bosnia and Herzegovina","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","96.90","Fc"
